x,y,average_surface_angle,canopy_depth,corrected_height,hull_area,hull_ax_ratio,hull_circumference,hull_max_width,leaf_area,max_height,number_of_segments,projected_leaf_area,voxel_volume,digital_biomass,leaf_inclination,leaf_area_index,hull_coverage
1,1,53.0729,92.7777,133.569,101218,61.9733,1223.83,475.422,13532.4,155.815,1,10818,6290,1.80752e+06,1.25092,0.133695,10.6878
